Log start on,2019-08-09 17:44:32
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
09/08/2019 17:44:32.130,2,SWAP001 @30204D,34253,0707E90088FE,1799,233,-376,
09/08/2019 17:44:32.171,43,SWAP001 @30204D,34283,C7078CFDB0FC,1991,-628,-848,
09/08/2019 17:44:32.171,43,SWAP001 @30204D,34273,C60723FF3FFD,1990,-221,-705,
09/08/2019 17:44:32.170,42,SWAP001 @30204D,34263,6F077D0014FE,1903,125,-492,
09/08/2019 17:44:32.179,51,SWAP001 @30204D,34303,510811FE66FE,2129,-495,-410,
09/08/2019 17:44:32.176,48,SWAP001 @30204D,34293,6F0822FD61FD,2159,-734,-671,
09/08/2019 17:44:32.215,87,SWAP001 @30204D,34313,790738009AFF,1913,56,-102,
09/08/2019 17:44:32.215,87,SWAP001 @30204D,34323,4A06A701E9FE,1610,423,-279,
09/08/2019 17:44:32.216,88,SWAP001 @30204D,34333,A305610347FE,1443,865,-441,
09/08/2019 17:44:32.218,90,SWAP001 @30204D,34343,4E05A60498FE,1358,1190,-360,
09/08/2019 17:44:32.260,132,SWAP001 @30204D,34353,70047604C3FF,1136,1142,-61,
09/08/2019 17:44:32.305,177,SWAP001 @30204D,34363,B1044501E300,1201,325,227,
09/08/2019 17:44:32.307,179,SWAP001 @30204D,34373,1F0477011300,1055,375,19,
09/08/2019 17:44:32.351,223,SWAP001 @30204D,34383,44014C02D300,324,588,211,
09/08/2019 17:44:32.352,224,SWAP001 @30204D,34413,4502B2004FFF,581,178,-177,
09/08/2019 17:44:32.352,224,SWAP001 @30204D,34393,970002025202,151,514,594,
09/08/2019 17:44:32.352,224,SWAP001 @30204D,34403,9F02BE009100,671,190,145,
09/08/2019 17:44:32.356,228,SWAP001 @30204D,34433,9A004A0182FE,154,330,-382,
09/08/2019 17:44:32.356,228,SWAP001 @30204D,34423,FC0041010DFF,252,321,-243,
09/08/2019 17:44:32.360,232,SWAP001 @30204D,34483,FFFF240094FF,-1,36,-108,
09/08/2019 17:44:32.356,228,SWAP001 @30204D,34443,560012017BFE,86,274,-389,
09/08/2019 17:44:32.358,230,SWAP001 @30204D,34453,2700DD00CEFE,39,221,-306,
09/08/2019 17:44:32.443,315,SWAP001 @30204D,34513,8F0016007EFF,143,22,-130,
