Log start on,2019-08-14 18:44:18
Feature,Accelerometer
Nodes,SWAP001 @30204D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
14/08/2019 18:44:18.869,86,SWAP001 @30204D,667373,74FC69FEAA00,-908,-407,170,
14/08/2019 18:44:18.881,98,SWAP001 @30204D,667403,6F005DFFB3FF,111,-163,-77,
14/08/2019 18:44:18.882,99,SWAP001 @30204D,667423,1E0155FF57FF,286,-171,-169,
14/08/2019 18:44:18.880,97,SWAP001 @30204D,667393,1FFFBAFEDCFF,-225,-326,-36,
14/08/2019 18:44:18.881,98,SWAP001 @30204D,667413,DD005EFF86FF,221,-162,-122,
14/08/2019 18:44:18.884,101,SWAP001 @30204D,667443,9902DCFEDAFE,665,-292,-294,
14/08/2019 18:44:18.884,86,SWAP001 @30204D,667383,3CFDFFFD3C00,-708,-513,60,
14/08/2019 18:44:18.920,137,SWAP001 @30204D,667473,0504DE007BFE,1029,222,-389,
14/08/2019 18:44:18.920,137,SWAP001 @30204D,667463,C203D7FF5AFE,962,-41,-422,
14/08/2019 18:44:18.920,137,SWAP001 @30204D,667453,56030AFF96FE,854,-246,-362,
14/08/2019 18:44:18.921,138,SWAP001 @30204D,667483,99046A01D8FE,1177,362,-296,
14/08/2019 18:44:18.960,177,SWAP001 @30204D,667523,7909BB00ED00,2425,187,237,
14/08/2019 18:44:18.959,176,SWAP001 @30204D,667513,68076C01FCFF,1896,364,-4,
14/08/2019 18:44:18.959,176,SWAP001 @30204D,667503,0E061C0162FF,1550,284,-158,
14/08/2019 18:44:18.959,176,SWAP001 @30204D,667493,25056C01A9FE,1317,364,-343,
14/08/2019 18:44:18.962,179,SWAP001 @30204D,667533,810B95FF2603,2945,-107,806,
14/08/2019 18:44:19.004,221,SWAP001 @30204D,667553,F60BC1005508,3062,193,2133,
14/08/2019 18:44:19.005,222,SWAP001 @30204D,667563,060CEB00F40A,3078,235,2804,
14/08/2019 18:44:19.005,222,SWAP001 @30204D,667573,700CCD01C90D,3184,461,3529,
14/08/2019 18:44:19.004,221,SWAP001 @30204D,667543,200CC2FFE105,3104,-62,1505,
14/08/2019 18:44:19.049,266,SWAP001 @30204D,667613,560577FFCC10,1366,-137,4300,
14/08/2019 18:44:19.049,266,SWAP001 @30204D,667623,E403CFFD8810,996,-561,4232,
14/08/2019 18:44:19.048,265,SWAP001 @30204D,667593,C6077904EF11,1990,1145,4591,
14/08/2019 18:44:19.048,265,SWAP001 @30204D,667583,9E0ACB039A10,2718,971,4250,
14/08/2019 18:44:19.048,265,SWAP001 @30204D,667603,810643023F11,1665,579,4415,
14/08/2019 18:44:19.093,310,SWAP001 @30204D,667633,760200FF420F,630,-256,3906,
14/08/2019 18:44:19.097,314,SWAP001 @30204D,667663,481D3B089D05,7496,2107,1437,
14/08/2019 18:44:19.097,314,SWAP001 @30204D,667643,FF03ABFFEE0C,1023,-85,3310,
14/08/2019 18:44:19.097,314,SWAP001 @30204D,667653,DF065C04F807,1759,1116,2040,
14/08/2019 18:44:19.139,356,SWAP001 @30204D,667673,E419E6E5D307,6628,-6682,2003,
14/08/2019 18:44:19.140,357,SWAP001 @30204D,667683,160CB6FAAD01,3094,-1354,429,
14/08/2019 18:44:19.141,358,SWAP001 @30204D,667713,03FBBFFEDD08,-1277,-321,2269,
14/08/2019 18:44:19.141,357,SWAP001 @30204D,667703,6C02870A72FE,620,2695,-398,
